marital_status,application_mode,application_order,course,time,previous_qualification,nationality,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,output
single,2nd phase - general contingent,2,Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Enrolled
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate
single,1st phase - general contingent,3,Journalism and Communication,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
single,2nd phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Dropout
single,Change of course,1,Nursing,daytime,Secondary education,Portugal,,,Armed Forces Professions,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,0,0,20,0,13.9,-0.3,0.79,Enrolled
single,2nd phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,20,0,7.6,2.6,0.32,Enrolled
single,2nd phase - general contingent,1,Management,daytime,Secondary education,Portugal,,10th Year of Schooling,Administrative staff,Administrative staff,0,0,0,1,0,0,20,0,12.4,0.5,1.79,Enrolled
single,1st phase - general contingent,2,Veterinary Nursing,daytime,Secondary education,Portugal,Technical-professional course,,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general contingent,1,Management,daytime,Secondary education,Portugal,Higher Education - Bachelor's Degree,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate
single,2nd phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,0,0,21,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general contingent,2,Management,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,0,19,0,16.2,0.3,-0.92,Graduate
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,Higher Education - Degree,10th Year of Schooling,Intermediate Level Technicians and Professions,Armed Forces Professions,0,0,0,1,0,0,19,0,10.8,1.4,1.74,Dropout
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,,,Armed Forces Professions,Armed Forces Professions,0,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary education,Portugal,,,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,1,0,0,1,0,0,19,0,15.5,2.8,-4.06,Graduate
single,2nd phase - general contingent,6,Oral Hygiene,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Dropout
single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,10th year of schooling,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,1,Basic Education,daytime,Secondary education,Portugal,,,Armed Forces Professions,Administrative staff,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Enrolled
single,2nd phase - general contingent,3,Social Service,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,9th Year of Schooling - Not Completed,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Administrative staff,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate
single,2nd phase - general contingent,6,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,2nd cycle of the general high school course,Unskilled Workers,Armed Forces Professions,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,3,Nursing,daytime,Secondary education,Portugal,,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Unskilled Workers,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Dropout
single,2nd phase - general contingent,2,Communication Design,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
single,1st phase - general contingent,4,Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,1,0,0,1,0,0,19,0,8.9,1.4,3.51,Graduate
single,2nd phase - general contingent,6,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,Administrative staff,Administrative staff,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Dropout
single,Change of course,1,Social Service,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,0,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,Administrative staff,Armed Forces Professions,0,0,1,0,0,1,19,0,12.4,0.5,1.79,Dropout
single,2nd phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
single,1st phase - general contingent,1,Journalism and Communication,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,,,0,0,1,1,0,1,18,0,8.9,1.4,3.51,Graduate
single,1st phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,0,0,0,1,0,1,20,0,11.1,0.6,2.02,Enrolled
single,3rd phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
single,1st phase - general contingent,5,Nursing,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
single,1st phase - general contingent,6,Journalism and Communication,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
single,Change of institution/course,1,Management,daytime,Secondary education,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,Administrative staff,1,0,1,0,0,0,22,0,8.9,1.4,3.51,Enrolled
single,1st phase - general contingent,3,Social Service,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,11th Year of Schooling - Not Completed,Armed Forces Professions,,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,3,Nursing,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate
single,2nd phase - general contingent,5,Basic Education,daytime,Secondary education,Portugal,Technical-professional course,,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Skilled Workers in Industry, Construction, and Craftsmen",1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general contingent,4,Tourism,daytime,Secondary education,Portugal,11th Year of Schooling - Not Completed,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Dropout
single,2nd phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,2nd cycle of the general high school course,Armed Forces Professions,,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Dropout
single,1st phase - general contingent,1,Management,daytime,Secondary education,Portugal,Higher Education - Degree,10th Year of Schooling,Intermediate Level Technicians and Professions,,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
single,1st phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,0,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,Higher Education - Degree,2nd cycle of the general high school course,Intermediate Level Technicians and Professions,Unskilled Workers,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Enrolled
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
single,2nd phase - general contingent,1,Basic Education,daytime,Secondary education,Portugal,,,Installation and Machine Operators and Assembly Workers,"Skilled Workers in Industry, Construction, and Craftsmen",1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Enrolled
single,1st phase - general contingent,1,Basic Education,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
single,Change of course,1,Basic Education,daytime,Secondary education,Portugal,Higher Education - Degree,2nd cycle of the general high school course,Intermediate Level Technicians and Professions,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,0,0,21,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general contingent,1,Basic Education,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction, and Craftsmen",0,0,0,1,0,0,19,0,7.6,2.6,0.32,Dropout
single,1st phase - general contingent,1,Management,daytime,Secondary education,Portugal,,,Armed Forces Professions,Armed Forces Professions,0,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate
single,2nd phase - general contingent,2,Social Service,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,2nd cycle of the general high school course,Installation and Machine Operators and Assembly Workers,Armed Forces Professions,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate
single,1st phase - general contingent,3,Social Service,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,,1,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Graduate
single,Over 23 years old,1,Social Service (evening attendance),evening,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Skilled Workers in Industry, Construction and Craftsmen",Unskilled Workers,0,0,0,1,0,1,24,0,11.1,0.6,2.02,Graduate
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Specialists in Intellectual and Scientific Activities,0,0,0,1,0,0,19,0,10.8,1.4,1.74,Dropout
single,1st phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate
single,1st phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,Graduate
single,2nd phase - general contingent,5,Basic Education,daytime,Secondary education,Portugal,11th Year of Schooling - Not Completed,11th Year of Schooling - Not Completed,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,0,0,21,0,10.8,1.4,1.74,Dropout
single,2nd phase - general contingent,2,Advertising and Marketing Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
